Nombre,Categoría,Dirección,Teléfono,Web,Email,Valoración,Nº Reseñas,Nivel Precio,Tipos Google,Latitud,Longitud,Horarios,Estado,Google Maps,Place ID,Provincia,Región,País,Web válida (IA),Calidad (IA),Búsqueda
ESTUDIO PILATES MÁLAGA - Auténtico Método Pilates,🧘‍♀️ Centro de yoga,"C. Canales, 3, Local, Distrito Centro, 29002 Málaga, Spain",654 80 51 05,http://www.estudiopilatesmalaga.com/,info@estudiopilatesmalaga.com,4.9,114,,"establishment, gym, health, point_of_interest",36.7113601,-4.4267622,,OPERATIONAL,,ChIJ-3mIPJD3cg0Rd57e1GsSJgE,Málaga,Andalucía,España,No,1,centro pilates · españa
"Método Pilates Integral En Mijas, Fuengirola",🧘‍♀️ Centro de yoga,"Urb.Cortijo del Agua, Ctra. Mijas-Fuengirola, km 2.200, Local 105, 29650 Mijas, Málaga, Spain",611 78 38 84,https://www.metodopilatesintegral.com/,,4.9,140,,"establishment, gym, health, point_of_interest, school",36.5592719,-4.6273177,,OPERATIONAL,,ChIJVe4qcnrjcg0R5-ShLZc-F-A,Málaga,Andalucía,España,Sí,5,centro pilates · españa
Pilates Reformer Romina Speranza,🧘‍♀️ Centro de yoga,"Urb. Doña Lola, 29649 Mijas, Málaga, Spain",627 42 66 10,http://www.centropilatesreformer.com/,,5,106,,"establishment, gym, health, point_of_interest",36.4890501,-4.7130608,,OPERATIONAL,,ChIJOdZncX4fcw0R8gXz6HKOmZs,Málaga,Andalucía,España,Sí,5,centro pilates · españa
Pilates Funcional Manuela,🧘‍♀️ Centro de yoga,"C. San Antonio, 50, 29680 Estepona, Málaga, Spain",634 25 39 37,https://www.instagram.com/invites/contact/?i=lyacokwubeeb&utm_content=kxl012f,,5,102,,"establishment, gym, health, point_of_interest",36.4268359,-5.1452747,,OPERATIONAL,,ChIJl9IrEBLXDA0RtEIlcl6rzrY,Málaga,Andalucía,España,No,3,centro pilates · españa
Centro de Fitness Q-FITLIFE,🧘‍♀️ Centro de yoga,"Arrabal Sector 23, 29649 Las Lagunas de Mijas, Málaga, Spain",951 56 61 39,http://www.q-fitlife.com/,,4.9,155,,"establishment, gym, health, point_of_interest",36.527627,-4.6614448,,OPERATIONAL,,ChIJU1ZOIZDhcg0RUnmMJ22t8oM,Málaga,Andalucía,España,Sí,5,centro pilates · españa
Estudio de Pilates e Hipopresivos Mercedes Toledo,🧘‍♀️ Centro de yoga,"Junto Bar las 4 esquinas, C. Larga, 2, local 3, 11130 Chiclana de la Frontera, Cádiz, Spain",623 17 67 98,https://www.instagram.com/pilates_mercedestoledo/,,5,249,,"establishment, gym, health, point_of_interest",36.4186225,-6.1473008,,OPERATIONAL,,ChIJq7q2roQ0DA0R73D89Nqv13k,Cádiz,Andalucía,España,No,3,centro pilates · españa
Fidias Center Puerto de Santa María,🧘‍♀️ Centro de yoga,"C. de las Magnolias, 35, 11500 El Puerto de Sta María, Cádiz, Spain",956 87 26 19,http://center.fidias.net/,,4.9,124,,"establishment, gym, health, physiotherapist, point_of_interest",36.5999055,-6.2504138,,OPERATIONAL,,ChIJwYST5hjQDQ0R8Ik8isWghPU,Cádiz,Andalucía,España,Sí,5,centro pilates · españa
Synergym San Fernando Centro,🧘‍♀️ Centro de yoga,"P.º Gral. Lobo, 15, 11100 San Fernando, Cádiz, Spain",,https://synergym.es/san-fernando-centro/,,4.7,210,,"establishment, gym, health, point_of_interest",36.4750113,-6.1950272,,OPERATIONAL,,ChIJRWxmNU7NDQ0R2wa86isOuVM,Cádiz,Andalucía,España,Sí,4,centro pilates · españa
Physio & Pilates EKO,🧘‍♀️ Centro de yoga,"Av. de la Libertad, 11, local 10, 11500 El Puerto de Sta María, Cádiz, Spain",637 77 06 23,https://ekofisioterapia.com/,,4.9,155,,"establishment, gym, health, point_of_interest",36.5969067,-6.2406057,,OPERATIONAL,,ChIJSz4uLyDQDQ0RbkvyXcn-OfE,Cádiz,Andalucía,España,Sí,5,centro pilates · españa
Flow Training Pilates Faro,🧘‍♀️ Centro de yoga,"Rua Eng.o Aboim de Sande Lemos, 16A, 8000-544 Faro, Portugal",913 400 011,https://www.flowtraining.pt/,info@flowtraining.es,5,149,,"establishment, gym, health, point_of_interest",37.0139263,-7.9292085,,OPERATIONAL,,ChIJydZRoy9TBQ0RrexxSFJbZIA,Faro,,Portugal,No,1,centro pilates · españa
Synergym Algeciras,🧘‍♀️ Centro de yoga,"Av. Virgen del Carmen, 4, 11204 Algeciras, Cádiz, Spain",,http://www.synergym.es/algeciras,,4.5,831,,"establishment, gym, health, point_of_interest",36.1382179,-5.4483661,,OPERATIONAL,,ChIJj0eBIs2UDA0RW-3qWG0tpOA,Cádiz,Andalucía,España,Sí,5,centro pilates · españa
OKEYMAS Fitness Club,🧘‍♀️ Centro de yoga,"Ctra. Rinconcillo, 1, 11205 Algeciras, Cádiz, Spain",956 90 87 05,https://okeymas.es/gimnasio-algeciras/,info@okeymas.es,4.5,226,,"establishment, gym, health, point_of_interest",36.1441609,-5.4489914,,OPERATIONAL,,ChIJ63OQ1DPrDA0RSSB_bHEgKEo,Cádiz,Andalucía,España,No,1,centro pilates · españa
Natalbel | Centro de preparación al parto y ecografía emocional,🧘‍♀️ Centro de yoga,"Urbanización, Av. Virgen de la Palma, s/n, 11203 Prol, Cádiz, Spain",600 98 20 75,http://www.natalbel.com/,,5,447,,"establishment, gym, health, physiotherapist, point_of_interest",36.1357141,-5.4630838,,OPERATIONAL,,ChIJ2fwvyLOUDA0RMGdTxYG7NrE,Cádiz,Andalucía,España,Sí,4,centro pilates · españa
Iron Gym,🧘‍♀️ Centro de yoga,"C. Lardero, 25, 26002 Logroño, La Rioja, Spain",941 22 07 61,http://irongymlogroño.com/,,4.7,103,,"establishment, gym, health, point_of_interest",42.461427,-2.4515372,,OPERATIONAL,,ChIJj4RKtEirWg0RB1gMQ2eAorI,Álava,País Vasco,España,No,1,centro yoga · españa
Espacio Arcadia: Yoga y Pilates Coruña,🧘‍♀️ Centro de yoga,"Rúa Arzobispo Lago González, 4-1º, 15004 A Coruña, Spain",673 50 25 17,https://espacioarcadia.es/,info@espacioarcadia.es,5,102,,"establishment, gym, health, point_of_interest",43.3646089,-8.4077171,,OPERATIONAL,,ChIJi39DaI98Lg0RbMV7ZjpycK8,La Coruña,Galicia,España,No,1,centro yoga · españa
Centro Ki * Lau,🧘‍♀️ Centro de yoga,"Rúa Constitución, 21, 15679 Cambre, A Coruña, Spain",620 28 17 47,https://centrokilau.com/,,5,152,,"establishment, gym, health, point_of_interest, store",43.3195225,-8.3580851,,OPERATIONAL,,ChIJ45wXfdlkLg0RmKyQzo6k_AE,A Coruña,Galicia,España,Sí,5,centro yoga · españa
Ahimsa Yoga y Sonido,🧘‍♀️ Centro de yoga,"R. de Bonaval, 25, 15703 Santiago de Compostela, A Coruña, Spain",623 46 93 45,https://www.instagram.com/ahimsayogaysonido/,,5,115,,"establishment, gym, health, point_of_interest",42.8819754,-8.5379999,,OPERATIONAL,,ChIJ4fMrmkf_Lg0R9X_RBA-c9S0,A Coruña,Galicia,España,Sí,5,centro yoga · españa
Mui Pilates,🧘‍♀️ Centro de yoga,"Rua das Hedras, 6 Nivel 0 Bajo P, 15895 O Milladoiro, La Coruña, Spain",628 91 43 52,https://www.muipilates.com/,,4.9,108,,"establishment, gym, health, point_of_interest",42.8496145,-8.5819888,,OPERATIONAL,,ChIJCQUaEqcDLw0RCfAUp41Ijvw,La Coruña,Galicia,España,No,1,centro yoga · españa
Energía Zen,🧘‍♀️ Centro de yoga,"Rúa de José Antonio Souto Paz, 14, 15702 Santiago de Compostela, A Coruña, Spain",698 12 63 46,http://www.energiazen.es/,,4.9,114,,"establishment, gym, health, point_of_interest",42.8646343,-8.541233,,OPERATIONAL,,ChIJlT3XCnz_Lg0RQv9PRg1RKL0,A Coruña,Galicia,España,Sí,5,centro yoga · españa
Acfitness Gym (Noia),🧘‍♀️ Centro de yoga,"Rúa Pintor Xenaro Carrero, 33, 27, 15200 Noia, A Coruña, Spain",881 94 66 07,http://www.acfitnessgym.es/,,4.8,118,,"establishment, gym, health, point_of_interest",42.7892156,-8.8893905,,OPERATIONAL,,ChIJ1eBW7gIhLw0Rf6pQupJlIA0,A Coruña,Galicia,España,Sí,5,centro yoga · españa
Spirit Yoga,🧘‍♀️ Centro de yoga,"Rúa Julio Prieto Nespereira, 27, 32005 Ourense, Spain",604 01 60 71,https://www.spirityoga.es/,contacto@spirityoga.es,5,108,,"establishment, gym, health, point_of_interest",42.3322336,-7.8627858,,OPERATIONAL,,ChIJI3_xeeb_Lw0RKqJ5J8Ek3-M,Ourense,Galicia,España,Sí,5,centro yoga · españa
"ETP ENCUENTRA TU POTENCIAL Centro Coaching Deportivo (Yoga, Pilates, Calistenia y Acondicionamiento Físico)",🧘‍♀️ Centro de yoga,"Rúa da Ponte, 31, 36500 Lalín, Pontevedra, Spain",656 94 49 37,http://www.encuentratupotencial.com/,,5,103,,"establishment, gym, health, point_of_interest",42.6645116,-8.1129715,,OPERATIONAL,,ChIJC76pBmrHLw0RAPug5SBvpvU,Pontevedra,Galicia,España,Sí,5,centro yoga · españa
RAW YOGA STUDIO Vigo,🧘‍♀️ Centro de yoga,"Rúa López de Neira, 9, Santiago de Vigo, 36202 Vigo, Pontevedra, Spain",678 80 56 40,http://www.rawyoga.es/,hello@rawyoga.es,4.9,113,,"establishment, gym, health, point_of_interest",42.2364851,-8.7243893,,OPERATIONAL,,ChIJd_XKuxljLw0RfzUuEoMhdpw,Pontevedra,Galicia,España,Sí,5,centro yoga · españa
Toni Pilates,🧘‍♀️ Centro de yoga,"Av. de Castrelos, 240, 36210 Vigo, Pontevedra, Spain",685 10 29 95,http://www.tonipilates.com/,,4.8,204,,"establishment, gym, health, point_of_interest",42.2068474,-8.7308451,,OPERATIONAL,,ChIJERW1sOiJJQ0RMXDL9sMrDQw,Pontevedra,Galicia,España,Sí,5,centro yoga · españa
4Health - Personal Training Studio,🧘‍♀️ Centro de yoga,"Galerias do Bingo, Av. da Liberdade N° 592 1° Piso, 4710-251 Braga, Portugal",911 044 440,https://www.facebook.com/4healthptstudio/,,5,125,,"establishment, gym, health, point_of_interest",41.5495429,-8.4217514,,OPERATIONAL,,ChIJaUgGYe3-JA0RU9R4IoJ-Rz4,Braga,,Portugal,No,3,centro yoga · españa
Yoga Unlimited,🧘‍♀️ Centro de yoga,"Av. Rodríguez de Ledesma, 2, Local 4, Oeste, 10001 Cáceres, Spain",664 60 54 72,https://yogartcaceres.wordpress.com/tag/yogart-caceres/,lylytktana@gmail.com,5,119,,"establishment, gym, health, point_of_interest",39.4719522,-6.382421,,OPERATIONAL,,ChIJk2HT8ebfFQ0R0lNTYk-B0g0,Badajoz,Extremadura,España,No,2,centro yoga · españa
La Kabilia Studios,🧘‍♀️ Centro de yoga,"Av. Felipe Corchero Polígono Industrial Las Palmeras, Nave 3, 06800 Mérida, Badajoz, Spain",636 85 64 22,https://lakabilia.com/,info@lakabilia.com,5,150,,"establishment, gym, health, point_of_interest",38.9234261,-6.3396608,,OPERATIONAL,,ChIJh9ETOZQmFA0RU4IxB6iX1Qw,Badajoz,Extremadura,España,Sí,5,centro yoga · españa
Mariona Yoga Cadaqués- Clases y Eventos de Yoga en Cadaqués,🧘‍♀️ Centro de yoga,"77PM+XCW, 17488 Cadaqués, Girona, Spain",638 57 61 34,http://www.cadaquesyoga.com/,,5,115,,"establishment, gym, health, point_of_interest",42.2873308,3.2838888,,OPERATIONAL,,ChIJu_PACvFvuhIR7d7XJY0UCt8,Girona,Cataluña,España,Sí,5,centro yoga · españa
Wellness Experience Andorra,🧘‍♀️ Centro de yoga,"Av. Meritxell, 36, 2n 2a, AD500 Andorra la Vella, Andorra",360 163,https://www.andorrawellnessexperience.com/,info@andorrawellnessexperience.com,4.9,523,,"establishment, health, point_of_interest",42.5079663,1.525387,,OPERATIONAL,,ChIJJwkufl2LpRIRggoL12j1rok,Andorra,,Andorra,No,2,centro yoga · españa
Centre Esportiu Esquitx,🧘‍♀️ Centro de yoga,"Avinguda de Guillem Graell, 67, 25700 La Seu d'Urgell, Lleida, Spain",973 35 25 53,http://www.esquitx.info/,,4.5,267,,"establishment, gym, health, point_of_interest",42.3612017,1.4638241,,OPERATIONAL,,ChIJTzGZQL_tpRIRxOY2wVp5w5k,Andorra,,Andorra,No,2,centro yoga · españa
CrossFit Puigcerdà,🧘‍♀️ Centro de yoga,"Carrer Puigmal, 1, Bajo, 17520 Puigcerdà, Girona, Spain",676 58 90 41,http://www.crossfitpuigcerda.com/,,4.9,104,,"establishment, gym, health, point_of_interest",42.4285176,1.9285436,,OPERATIONAL,,ChIJfcMvS3J7pRIRppab6PaBMtw,Girona,Cataluña,España,Sí,5,centro yoga · españa
Punt D' Esport,🧘‍♀️ Centro de yoga,"Carrer de Bellmunt, 10, 25600 Balaguer, Lleida, Spain",873 49 85 89,https://puntdesport.com/,,4.8,106,,"establishment, gym, health, point_of_interest",41.7895078,0.8133832,,OPERATIONAL,,ChIJ0xdMpZnxphIRbWz7XWhxIpg,Lérida,Cataluña,España,No,2,centro yoga · españa
"Espai Sangha, ioga, meditació, massatges i terapia",🧘‍♀️ Centro de yoga,"Parking gratuït la Forestal, Ctra. Vella, 94, baixos, 08470 Sant Celoni, Barcelona, Spain",647 90 32 08,https://espaisangha.org/,,5,144,,"establishment, gym, health, point_of_interest",41.6887811,2.4926588,,OPERATIONAL,,ChIJ8Wosl9gzuxIRIpiI-lso4_M,Barcelona,Cataluña,España,No,2,centro yoga · españa
Yogayo,🧘‍♀️ Centro de yoga,"Rial de sa Clavella, 59, 08350 Arenys de Mar, Barcelona, Spain",622 13 82 10,http://yogayo.cat/,yogayo.info@gmail.com,5,212,,"establishment, gym, health, point_of_interest",41.5808927,2.5475049,,OPERATIONAL,,ChIJ44ND8GI3uxIRO8J2D6ZMDhs,Barcelona,Cataluña,España,No,2,centro yoga · españa
Molt més que Ioga,🧘‍♀️ Centro de yoga,"Carrer de Santa Eugènia, 97, 08340 Vilassar de Mar, Barcelona, Spain",625 32 37 01,http://www.moltmesqueioga.com/,hola@moltmesqueioga.com,5,105,,"establishment, gym, health, point_of_interest",41.5008879,2.3821141,,OPERATIONAL,,ChIJI1pbwcCipBIRs-LMEZRAlaI,Barcelona,Cataluña,España,No,2,centro yoga · españa
Grow Yoga Barcelona,🧘‍♀️ Centro de yoga,"Carrer del Torrent de l'Olla, 55, Gràcia, 08012 Barcelona, Spain",651 40 32 39,http://growestudio.com/,,4.8,145,,"establishment, gym, health, point_of_interest",41.4004404,2.1592,,OPERATIONAL,,ChIJiVMbcsKjpBIRoFiOqq4CcWE,Barcelona,Cataluña,España,Sí,5,centro yoga · españa
Escola de Ioga i Salut Integral - Yoga a Sabadell,🧘‍♀️ Centro de yoga,"236, Av. de Barberà, 226, 08203 Sabadell, Barcelona, Spain",937 11 60 02,https://escolaioga.com/,info@escolaioga.com,5,247,,"establishment, gym, health, point_of_interest",41.5347559,2.1143813,,OPERATIONAL,,ChIJbVIOca-VpBIRAAjWKqsNUPg,Barcelona,Cataluña,España,No,2,centro yoga · españa
Sincronia Yoga | Gràcia Barcelona,🧘‍♀️ Centro de yoga,"Carrer de Pere Serafí, 7, Gràcia, 08012 Barcelona, Spain",685 50 32 59,https://sincroniayoga.com/es/,sincroniayoga@gmail.com,4.7,162,,"establishment, gym, health, point_of_interest",41.4006135,2.1558258,,OPERATIONAL,,ChIJh2A7VL2ipBIRIxR3Ylnot50,Barcelona,Cataluña,España,Sí,5,centro yoga · españa
Acroyoga y Yoga Barcelona,🧘‍♀️ Centro de yoga,"Carrer Gran de Gràcia, Gràcia, 08012 Barcelona, Spain",635 35 04 32,https://lilinyoga.com/,hola@lilinyoga.com,5,103,,"establishment, gym, health, point_of_interest",41.3982596,2.1575016,,OPERATIONAL,,ChIJ83XWtZeipBIRKbUtA1XVHSE,Barcelona,Cataluña,España,Sí,5,centro yoga · españa
FIGA yoga studio - navakarana Sagrada Familia,🧘‍♀️ Centro de yoga,"Passatge de Maiol, 8, loc. 1, Eixample, 08013 Barcelona, Spain",659 32 72 05,https://figayogastudio.com/,,5,139,,"establishment, gym, health, point_of_interest",41.4019042,2.1745952,,OPERATIONAL,,ChIJB0KLrFOjpBIR0KIMnG5c2zw,Barcelona,Cataluña,España,Sí,5,centro yoga · españa
Mandiram Escuela de Yoga Poblenou,🧘‍♀️ Centro de yoga,"Carrer de Ramon Turró, 100, 1º8, Sant Martí, 08005 Barcelona, Spain",933 01 02 04,https://www.yogaenmandiram.com/descubre/nuestras-clases-de-yoga-en-poblenou-barcelona,,4.9,183,,"establishment, gym, health, point_of_interest",41.394884,2.196455,,OPERATIONAL,,ChIJBb-m1rKjpBIRAHKFEMUXqCY,Barcelona,Cataluña,España,No,2,centro yoga · españa
YOGA 108,🧘‍♀️ Centro de yoga,"Carrer de Roger de Llúria, 115, 2º 2º, Eixample, 08037 Barcelona, Spain",673 57 87 02,https://www.yoga108bcn.com/,hola@yoga108bcn.com,4.9,136,,"establishment, gym, health, point_of_interest",41.3961753,2.1645249,,OPERATIONAL,,ChIJL9u3YpqipBIR5S3-ujCwhf8,Barcelona,Cataluña,España,Sí,5,centro yoga · españa
Yoga Terrassa,🧘‍♀️ Centro de yoga,"Carrer de Gaudí, 8, 08221 Terrassa, Barcelona, Spain",649 25 74 48,http://www.yogaterrassa.cat/,,5,124,,"establishment, gym, health, point_of_interest",41.5641077,2.0111284,,OPERATIONAL,,ChIJowmh9kiTpBIR9cVYrGHiPio,Barcelona,Cataluña,España,No,2,centro yoga · españa
Isaniyama yoga y terapias,🧘‍♀️ Centro de yoga,"Plaça Anselm Clavé, 2, 08630 Abrera, Barcelona, Spain",685 14 89 54,https://isaniyoga-uevfpvrj.manus.space/,,5,123,,"establishment, gym, health, point_of_interest, school",41.5201569,1.8994897,,OPERATIONAL,,ChIJweKicoqLpBIR-jGPpsxzOFg,Barcelona,Cataluña,España,No,4,centro yoga · españa
Barrefit Bcn Studio Eixample,🧘‍♀️ Centro de yoga,"Carrer del Consell de Cent, 259, Eixample, 08011 Barcelona, Spain",695 21 04 74,http://www.barrefit.es/,,4.7,123,,"establishment, gym, health, point_of_interest",41.3870418,2.1598938,,OPERATIONAL,,ChIJPxvktOGjpBIRbbrKHxcZw2Q,Barcelona,Cataluña,España,No,2,centro yoga · españa
blanc yoga Eixample,🧘‍♀️ Centro de yoga,"Carrer de Calàbria, 87, Eixample, 08015 Barcelona, Spain",933 25 68 74,https://www.blancyoga.es/,imma@blancyoga.es,5,103,,"establishment, gym, health, point_of_interest",41.378823,2.155826,,OPERATIONAL,,ChIJEftx2WOipBIRTYQWdMcL-CA,Barcelona,Cataluña,España,No,2,centro yoga · españa
CENTRO ZAMA DE YOGA IYENGAR® Barcelona,🧘‍♀️ Centro de yoga,"Gran Via de Carles III, 50-52, escala i, local 1, Les Corts, 08028 Barcelona, Spain",649 62 99 73,https://zamaioga.com/es/,info@zamaioga.com,4.9,138,,"establishment, gym, health, point_of_interest",41.3835497,2.1284801,,OPERATIONAL,,ChIJcQsMsmGYpBIRpKP0h_VbaF0,Barcelona,Cataluña,España,No,2,centro yoga · españa
"Casa del Moviment - Dansa, Ioga, Salut",🧘‍♀️ Centro de yoga,"Carrer de Sepúlveda, 32, Eixample, 08015 Barcelona, Spain",610 20 21 01,http://www.casadelmoviment.com/,,4.9,192,,"establishment, gym, health, point_of_interest",41.3762445,2.1535234,,OPERATIONAL,,ChIJndqv4-WipBIR84CO_rhCMBg,Barcelona,Cataluña,España,No,2,centro yoga · españa
YOGA BY THE SEA BARCELONA,🧘‍♀️ Centro de yoga,"Carrer de l'Atlàntida, 78, Ciutat Vella, 08003 Barcelona, Spain",696 54 81 07,https://www.yogabytheseabarcelona.com/,,5,174,,"establishment, gym, health, point_of_interest",41.3771958,2.1907641,,OPERATIONAL,,ChIJr2Dq-5ajpBIRoFHlw2ySZSI,Barcelona,Cataluña,España,No,2,centro yoga · españa
YOGA Dhana Escola de Ioga,🧘‍♀️ Centro de yoga,"Carrer Josep Maria Trias de Bes, 14, 08970 Sant Joan Despí, Barcelona, Spain",628 64 80 04,http://www.dhanaescueladeyoga.net/,,5,135,,"establishment, gym, health, point_of_interest",41.367674,2.072119,,OPERATIONAL,,ChIJi5YTHWSZpBIRqWtMPyEFDNQ,Barcelona,Cataluña,España,No,2,centro yoga · españa
AB Yoga Center By Alícia Beltrán - Centre de Ioga a Barcelona,🧘‍♀️ Centro de yoga,"Carrer de Guitard, 47, local izquierda, Les Corts, 08014 Barcelona, Spain",685 08 19 05,http://aliciabeltranyoga.com/,,4.9,103,,"establishment, gym, health, point_of_interest, school",41.3828347,2.1372976,,OPERATIONAL,,ChIJ__-TDX2YpBIR9qgOFJIzo4U,Barcelona,Cataluña,España,No,2,centro yoga · españa
BLAUMEER YOGA STUDIO by Christine Pohn,🧘‍♀️ Centro de yoga,"C. Comtal, 29, tercero; Gotico, Ciutat Vella, 08002 Barcelona, Spain",660 22 20 45,http://christinepohn.com/,christine.pohn@gmail.com,5,222,,"establishment, gym, health, point_of_interest",41.3868209,2.1738996,,OPERATIONAL,,ChIJuw4oGv2jpBIRYbpeOr4Iazc,Barcelona,Cataluña,España,No,2,centro yoga · españa
Kiovanatura,🧘‍♀️ Centro de yoga,"Carrer de la Mare de Déu de Sales, 56, 08840 Viladecans, Barcelona, Spain",680 25 38 92,http://www.kiovanatura.com/,,4.9,101,,"establishment, gym, health, point_of_interest",41.3178799,2.0140621,,OPERATIONAL,,ChIJC87hme6cpBIRNYfEB32UkZw,Barcelona,Cataluña,España,No,2,centro yoga · españa
Espai Yoga Barcelona,🧘‍♀️ Centro de yoga,"Dentro de Peluquería Raffel Pages, Carrer de Provença, 196, Eixample, 08036 Barcelona, Spain",616 16 79 81,http://espaiyogabarcelona.com/,,5,150,,"establishment, gym, health, point_of_interest",41.3895047,2.1547385,,OPERATIONAL,,ChIJ68w6YoWipBIR9mtmnN1m43o,Barcelona,Cataluña,España,No,2,centro yoga · españa
Mandiram Escuela de Yoga Eixample,🧘‍♀️ Centro de yoga,"Pl. d'Urquinaona, 1, 1º 5ª, Eixample, 08010 Barcelona, Spain",933 01 02 04,https://www.yogaenmandiram.com/descubre/nuestras-clases-de-yoga-en-eixample-barcelona,,4.9,273,,"establishment, gym, health, point_of_interest",41.3891612,2.1722416,,OPERATIONAL,,ChIJAziuBvSipBIR4Sm4YFgMq5I,Barcelona,Cataluña,España,No,2,centro yoga · españa
Yoga Ecuanime,🧘‍♀️ Centro de yoga,"Carrer de Nicaragua, 137, Ent. 13, Les Corts, 08029 Barcelona, Spain",678 14 68 38,https://www.yogaecuanime.com/,,5,185,,"establishment, gym, health, point_of_interest",41.3868788,2.1366447,,OPERATIONAL,,ChIJCbUMB12ZpBIRpWp3TznHVog,Barcelona,Cataluña,España,No,2,centro yoga · españa
Yoga Weeks,🧘‍♀️ Centro de yoga,"Carrer del Carme, 40, Ciutat Vella, 08001 Barcelona, Spain",932 80 71 22,http://www.yogaweeks.com/,,4.8,101,,"establishment, gym, health, point_of_interest",41.382002,2.169624,,OPERATIONAL,,ChIJu3eWCvaipBIR1BZxF6nPp2g,Barcelona,Cataluña,España,No,2,centro yoga · españa
Naga Hatha Yoga,🧘‍♀️ Centro de yoga,"Carrer d'Antoni Gaudí, 64, 43202 Reus, Tarragona, Spain",613 08 58 33,https://nagahathayoga.com/,,5,111,,"establishment, gym, health, point_of_interest",41.1614061,1.1082362,,OPERATIONAL,,ChIJJaPBSh1RoRIRhSBhQer_Wl8,Tarragona,Cataluña,España,Sí,5,centro yoga · españa
"Arrels Centre de teràpies naturals, formació i estètica",🧘‍♀️ Centro de yoga,"Carrer Joana Jugan, 2, 43002 Tarragona, Spain",678 16 44 31,https://www.arrelsterapias.com/,info@arrelsterapias.com,5,114,,"establishment, gym, health, point_of_interest",41.1219213,1.2463833,,OPERATIONAL,,ChIJIZ0nT9X8oxIRnB8adBe-7o8,Tarragona,Cataluña,España,Sí,5,centro yoga · españa
