Nombre,Categoría,Dirección,Teléfono,Web,Email,Valoración,Nº Reseñas,Nivel Precio,Tipos Google,Latitud,Longitud,Horarios,Estado,Google Maps,Place ID,Provincia,Región,País,Web válida (IA),Calidad (IA),Búsqueda
ANS CLINIC,🧖‍♀️ Spa,"Los Naranjos, Av. de Barcelona, 4, Bajo b, 29670 Marbella, Málaga, Spain",722 32 20 94,https://ansclinic.es/,contact@ansclinic.es,4.9,17,,"establishment, health, point_of_interest, spa",36.4816754,-4.9861415,,OPERATIONAL,,ChIJx7u-NBYrcw0RPo4iXx9oAeI,Málaga,Andalucía,España,No,1,ayurveda · españa
Centro KIRAN,🪷 Ayurveda,"C. González Marín, 14, 29570 Cártama, Málaga, Spain",645 17 54 25,http://www.centrokiran.com/,info.centrokiran@gmail.com,5,44,,"establishment, gym, health, point_of_interest, school",36.7122757,-4.6288377,,OPERATIONAL,,ChIJ4cl3i9vvcg0Rc-huJ6mNrLE,Málaga,Andalucía,España,No,1,ayurveda · españa
Wings Of Wellness Yoga,🪷 Ayurveda,"Aloha Pueblo, local 33, Nueva Andalucía, 29660 Marbella, Málaga, Spain",623 47 33 68,http://www.wingsofwellnessyoga.es/,hola@wingsofwellnessyoga.es,5,41,,"establishment, gym, health, point_of_interest, spa",36.5106595,-4.9640018,,OPERATIONAL,,ChIJJ1cv9JA3Qg0RoOQKTYLveFE,Málaga,Andalucía,España,No,1,ayurveda · españa
Lori Sjollema,🪷 Ayurveda,"C. Comunidad San Javier, 27, Nueva Andalucía, 29660 Marbella, Málaga, Spain",639 84 51 85,https://yoga-in-marbella.net/,info@yoga-in-marbella.net,5,41,,"establishment, gym, health, point_of_interest",36.5048248,-4.9542425,,OPERATIONAL,,ChIJ90CDoj4pcw0RSnqWqDijRAw,Málaga,Andalucía,España,No,1,ayurveda · españa
In Ayurveda Terapias y Nutrición,🪷 Ayurveda,"Centro de Negocios Hormaza, C. Hormaza, 10, Oficina 5, 11130 Chiclana de la Frontera, Cádiz, Spain",629 94 93 35,https://www.instagram.com/in_ayurveda?utm_source=qr&igsh=d3RsdDI2ZzVneTVs,lanutri.integrativa@gmail.com,5,25,,"establishment, health, point_of_interest",36.4181433,-6.149477,,OPERATIONAL,,ChIJOc-RwNE1DA0R7peesLoZYxs,Cádiz,Andalucía,España,No,1,ayurveda · españa
Herboristería Ayurveda,🪷 Ayurveda,"C. Estocolmo, 2, Local 1, 11405 Jerez de la Frontera, Cádiz, Spain",856 61 02 63,https://www.facebook.com/herboristeria.ayurveda.7,herboristeriaayurveda@gmail.com,5,24,,"establishment, health, point_of_interest",36.6909122,-6.1084859,,OPERATIONAL,,ChIJP7S5ECbHDQ0RVYSzJPe550U,Málaga,Andalucía,España,No,1,ayurveda · españa
Espacio Shantala,🪷 Ayurveda,"C. Ganado, 3, 11540 Sanlúcar de Barrameda, Cádiz, Spain",678 57 92 24,http://www.biocentroshantala.es/,contact@espacioshantala.es,5,50,,"establishment, gym, health, point_of_interest",36.7777506,-6.3577222,,OPERATIONAL,,ChIJ_b2NsbrgDQ0RfFTgQUpqLOA,Cádiz,Andalucía,España,No,1,ayurveda · españa
Salud Natural Herbolario,🪷 Ayurveda,"C. Nao San Antonio, 3, 11540 Sanlúcar de Barrameda, Cádiz, Spain",668 69 89 71,http://www.herbolariossaludnatural.es/,info@website.com,4.6,53,,"establishment, health, point_of_interest",36.7792446,-6.3609143,,OPERATIONAL,,ChIJkcWN9CveDQ0RaWBK-9PkDHA,Cádiz,Andalucía,España,No,1,ayurveda · españa
Vida Ayurveda,🪷 Ayurveda,"C. Santo Domingo, 40, 11500 El Puerto de Sta María, Cádiz, Spain",654 82 29 00,https://vidaayurveda.es/,contactovidaayurveda@gmail.com,4.9,85,,"establishment, health, point_of_interest",36.5987083,-6.2288344,,OPERATIONAL,,ChIJgRxvw9TPDQ0RkJ6Atn0av0E,Cádiz,Andalucía,España,No,1,ayurveda · españa
ORIGEN Bienestar Integral | Yoga & Wellness Studio,🪷 Ayurveda,"Galerías Paniagua, Av. de Paniagua, s/n, local 6, 13 - 15, 11310 Sotogrande, Cádiz, Spain",676 49 18 96,https://www.origenyogasotogrande.com/,usuario@dominio.com,5,36,,"establishment, gym, health, point_of_interest, school",36.2861412,-5.3020004,,OPERATIONAL,,ChIJ523EeCvFDA0RorSy0uieRnQ,Málaga,Andalucía,España,No,2,ayurveda · españa
Fran Barahona Ayurveda Spa,🧖‍♀️ Spa,"C. Cartagena, 101, 30002 Murcia, Spain",868 95 06 66,https://www.franbarahona.com/,info@franbarahona.com,5,918,,"establishment, point_of_interest, spa",37.9767535,-1.1348559,,OPERATIONAL,,ChIJqeV52QGCYw0RjbCBSaNwA_s,Murcia,Región de Murcia,España,No,2,ayurveda · murcia
FITNESS ONE CENTER BENICARLO,🧘‍♀️ Centro de yoga,"Carr Sant Mateu, 11, 12580 Benicarló, Castellón, Spain",722 51 32 26,https://fitnessonecenter.com/,jorge@fitnessone.es,4.9,215,,"establishment, gym, health, point_of_interest",40.4221219,0.4150448,,OPERATIONAL,,ChIJlcdZB61FoBIR831_OziYeC0,Castellón,Comunidad Valenciana,España,Sí,5,centro pilates · españa
Gimnasio Ballester,🧘‍♀️ Centro de yoga,"Avenida de las Cortes Valencianas 15, Avinguda de les Corts Valencianes, 17, bajo, 12580 Benicarló, Castelló, Spain",964 47 03 04,https://gimnasioballester.com/,ballestergymblo@gmail.com,4.7,214,,"establishment, gym, health, point_of_interest",40.4125979,0.4239086,,OPERATIONAL,,ChIJvVx5TbhFoBIR8qJA22OszFU,Castellón,Comunidad Valenciana,España,Sí,5,centro pilates · españa
SYNERGIE PILATES STUDIO DONOSTIA 🌱,🧘‍♀️ Centro de yoga,"C. de Vitoria-Gasteiz, 2, 20018 Donostia / San Sebastián, Guipúzcoa, Spain",648 47 77 66,http://www.synergiepilates.net/,pilatessynergie@gmail.com,4.9,124,,"establishment, gym, health, point_of_interest",43.3140737,-2.0052096,,OPERATIONAL,,ChIJq29L_6C6UQ0RWojkXJF1rJA,Guipúzcoa,País Vasco,España,Sí,5,centro pilates · españa
Pilates y Funcional Bahia,🧘‍♀️ Centro de yoga,"C. Lealtad, 4, 39002 Santander, Cantabria, Spain",600 83 82 75,https://www.pilatessantander.com/,team@latofonts.com,5,152,,"establishment, gym, health, point_of_interest",43.4624552,-3.8085512,,OPERATIONAL,,ChIJ5STj1_hLSQ0RL6IJ_wP7O1Y,Cantabria,Cantabria,España,Sí,5,centro pilates · españa
GIMNASIO PEDREGAL COLLOTO,🧘‍♀️ Centro de yoga,"Av. Europa, 6, 33010 Colloto, Asturias, Spain",605 78 61 32,http://www.gimnasiopedregal.com/,info@gimnasiopedregal.com,4.9,135,,"establishment, gym, health, point_of_interest, school",43.3786627,-5.7917875,,OPERATIONAL,,ChIJOUpeV6-LNg0Rnb5uguKFXAs,Asturias,Asturias,España,Sí,5,centro pilates · españa
Matronas e Nais,🧘‍♀️ Centro de pilates,"Muñoz Balaguer, Rúa Ramón Montenegro, 30, bajo Centro, 27002 Lugo, Spain",660 48 28 99,http://www.matronasenais.es/,matronasenais@gmail.com,5,251,,"establishment, point_of_interest",43.0085977,-7.5496229,,OPERATIONAL,,ChIJyWVQrBDPMQ0RF-c6wASQ-Xg,Lugo,Galicia,España,Sí,5,centro pilates · españa
Fitness Park,🧘‍♀️ Centro de yoga,"Zaramaga Kalea, 1, 01013 Vitoria-Gasteiz, Araba, Spain",656 18 22 00,https://www.fitnesspark.es/club/vitoria-boulevard/?utm_medium=Local_Inventory&utm_source=GMB&utm_campaign=Vitoria-El-Boulevard&utm_content=Yext,vitoria-boulevard@fitnesspark.es,4.8,2668,,"establishment, gym, health, point_of_interest",42.8616942,-2.6690394,,OPERATIONAL,,ChIJyfy3buXDTw0RfjYEKRxX1T4,Álava,País Vasco,España,Sí,5,centro pilates · españa
Centro deportivo INCIPIT Sports solution for humans FITCROSS & HYBRID,🧘‍♀️ Centro de yoga,"C. Linares Rivas, n° 44, B, 26200 Haro, La Rioja, Spain",629 55 87 31,http://www.incipitentrenacontigo.com/,info@incipitentrenacontigo.com,4.9,108,,"establishment, gym, health, point_of_interest",42.5755174,-2.8431804,,OPERATIONAL,,ChIJ6YQr4kyLTw0RPCkMLm7Y54Q,La Rioja,La Rioja,España,Sí,5,centro pilates · españa
SANO Burgos - Entrenamiento Personal y Grupos Reducidos,🧘‍♀️ Centro de yoga,"P.º de la Isla, 7, 09003 Burgos, Spain",605 64 42 22,https://www.sanocenter.es/empresas/sano-burgos/,info@sanocenter.es,4.8,226,,"establishment, gym, health, point_of_interest",42.3403791,-3.7131498,,OPERATIONAL,,ChIJ7ShSs0D9RQ0Rt1KWcQupVUw,Burgos,Castilla y León,España,No,2,centro pilates · españa
Entrenaconfei,🧘‍♀️ Centro de pilates,"C. José Luis Pécker, 7, 24404 Ponferrada, León, Spain",633 03 86 57,https://entrenaconfei.com/,info@entrenaconfei.com,4.9,106,,"establishment, health, point_of_interest",42.5571575,-6.6098166,,OPERATIONAL,,ChIJ8TkpTl27MA0R1gzkbkJ9XAg,León,Castilla y León,España,Sí,5,centro pilates · españa
Gimnasio Sportia Cordón 5,🧘‍♀️ Centro de yoga,"C. Cordón, 5, 09004 Burgos, Spain",947 11 04 40,http://www.sportiagimnasios.com/,cordon5@sportiagimnasios.com,4.8,280,,"establishment, gym, health, point_of_interest",42.3421912,-3.6989022,,OPERATIONAL,,ChIJbf0BttT8RQ0RO7Hcf_OFp7k,Burgos,Castilla y León,España,No,2,centro pilates · españa
Centro de fisioterapia Kwal Physio,🧘‍♀️ Centro de yoga,"C. Bo. Nuevo, 32, bajo, 24200 Valencia de Don Juan, León, Spain",640 53 67 36,https://kwalphysio.com/,kwalphysio@gmail.com,4.9,118,,"establishment, gym, health, point_of_interest",42.2903214,-5.5203938,,OPERATIONAL,,ChIJJ_Zb0Q8lOA0Rv0SR26NOJN4,León,Castilla y León,España,Sí,5,centro pilates · españa
ANDRÉ FARIA,🧘‍♀️ Centro de pilates,"Plaza Andrés de Prada, Local Comercial n° 4, 32300 O Barco, Ourense, Spain",637 54 95 37,https://andrefariatrainer.com/,info@andrefariatrainer.com,5,218,,"establishment, health, point_of_interest",42.4157318,-6.9850746,,OPERATIONAL,,ChIJXUtEQDCFMA0R44aj12M7pys,Zamora,Castilla y León,España,No,2,centro pilates · españa
"Clínica FISAP Fisioterapia Avanzada, Suelo Pélvico y Pilates",🧘‍♀️ Centro de pilates,"C. General Almte., 7, 47003 Valladolid, Spain",691 10 70 05,http://www.clinicafisap.es/,hola@clinicafisap.es,5,536,,"establishment, health, point_of_interest",41.6542634,-4.7277942,,OPERATIONAL,,ChIJTTTr0BYTRw0R4vV3QK_Jcms,Palencia,Castilla y León,España,No,1,centro pilates · españa
Sportia,🧘‍♀️ Centro de yoga,"C. Don Sancho, 20, 47002 Valladolid, Spain",983 31 26 37,https://www.sportiagimnasios.com/,cordon5@sportiagimnasios.com,4.3,189,,"establishment, gym, health, point_of_interest",41.6497417,-4.7179956,,OPERATIONAL,,ChIJGXiZ0BsTRw0R6J-DGA5VI38,Valladolid,Castilla y León,España,No,2,centro pilates · españa
EQUÓN Fisioterapia & Salud,🧘‍♀️ Centro de yoga,"Pl. de San Nicolás, 9, 47003 Valladolid, Spain",660 30 44 26,https://www.equon.es/,info@equon.es,5,115,,"establishment, gym, health, point_of_interest",41.6593581,-4.7315762,,OPERATIONAL,,ChIJ25IerYJtRw0RUC7bhuj8Bmc,Valladolid,Castilla y León,España,No,2,centro pilates · españa
FISIOreq,🧘‍♀️ Centro de yoga,"P.º del Hospital Militar, 36, 47006 Valladolid, Spain",669 92 11 74,http://www.fisioreq.com/,carlosfreire@fisioreq.com,4.9,143,,"establishment, gym, health, point_of_interest",41.6447911,-4.7355544,,OPERATIONAL,,ChIJ57K8205tRw0Ra08uSXKbTFg,Palencia,Castilla y León,España,No,1,centro pilates · españa
Villa del Prado PHYSICAL THERAPY AND SCIENTIFIC OSTEOPATHY,🧘‍♀️ Centro de yoga,"C. del Monasterio de Santa María de Montserrat, 15, 47015 Valladolid, Spain",983 01 66 00,https://www.fisioterapiavilladelprado.es/,info@fisioterapiavilladelprado.es,4.8,136,,"establishment, gym, health, physiotherapist, point_of_interest",41.6455822,-4.7473976,,OPERATIONAL,,ChIJHTuKvkFtRw0R9OpkWJfmNqg,Valladolid,Castilla y León,España,No,2,centro pilates · españa
Gym Tres Cruces,🧘‍♀️ Centro de yoga,"Av. de las Tres Cruces, 15, 49008 Zamora, Spain",980 52 30 28,https://gim3cruces.com/,info@gim3cruces.com,4.4,158,,"establishment, gym, health, point_of_interest",41.510373,-5.7417893,,OPERATIONAL,,ChIJZ-nlIDseOQ0RQolEBP5dagU,Zamora,Castilla y León,España,No,1,centro pilates · españa
Zero | Entrenamiento y Fisioterapia,🧘‍♀️ Centro de pilates,"Av. Vía Roma, 36, 40003 Segovia, Spain",679 20 06 77,http://zerosegovia.com/,info@zerosegovia.com,4.9,106,,"establishment, health, point_of_interest",40.9536945,-4.108968,,OPERATIONAL,,ChIJm8kVxhw_QQ0R61emB8EYxzg,Toledo,Castilla-La Mancha,España,No,1,centro pilates · españa
ESPIRITU PILATES,🧘‍♀️ Centro de yoga,"C. las Flores, Nº 8, 28231 Las Rozas de Madrid, Madrid, Spain",669 66 21 44,http://www.espiritupilates.es/,info@espiritupilates.es,5,128,,"establishment, gym, health, point_of_interest",40.4906765,-3.8728267,,OPERATIONAL,,ChIJuWRJr32DQQ0R_t_5PLRD4I0,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
PILATES Center Vicky Timón,🧘‍♀️ Centro de yoga,"C. de las Vascongadas, 9, 28292 Galapagar, Madrid, Spain",661 63 09 99,http://www.pilatesvickytimon.com/,info@pilatesvickytimon.com,5,132,,"establishment, gym, health, point_of_interest",40.6280202,-4.0268184,,OPERATIONAL,,ChIJLaehUmB0QQ0R9aOqjoeKtKI,Madrid,Comunidad de Madrid,España,No,1,centro pilates · españa
Club Pilates Las Rozas,🧘‍♀️ Centro de yoga,"C. Bruselas, 22, 28232 Las Rozas de Madrid, Madrid, Spain",681 82 93 23,https://www.clubpilates.es/location/lasrozas,lasrozas@clubpilates.es,4.5,100,,"establishment, gym, health, point_of_interest",40.5030462,-3.8931858,,OPERATIONAL,,ChIJ235H2pWDQQ0RaHQ13orXTvo,Madrid,Comunidad de Madrid,España,No,1,centro pilates · españa
Activa Pilates Moralzarzal,🧘‍♀️ Centro de yoga,"C. Lago Mayor, 1, 28411 Moralzarzal, Madrid, Spain",640 56 77 71,http://www.activamoralzarzal.com/,activapilatesmoralzarzal@gmail.com,5,183,,"establishment, gym, health, point_of_interest",40.6722636,-3.9722977,,OPERATIONAL,,ChIJr0xsVLpxQQ0RIXcyCNJolOY,Madrid,Comunidad de Madrid,España,No,1,centro pilates · españa
Estudio arete pilates,🧘‍♀️ Centro de yoga,"Calle del Acuerdo, 13, Centro, 28015 Madrid, Spain",643 62 02 84,https://linktr.ee/estudio_arete,equipo@estudioarete.com,4.9,203,,"establishment, gym, health, point_of_interest",40.426933,-3.7082546,,OPERATIONAL,,ChIJg5vuhggpQg0RZ5KA2fSJLPs,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Pilates enunIMPULSO,🧘‍♀️ Centro de yoga,"C. de Jorge Juan, 112, Salamanca, 28028 Madrid, Spain",650 33 68 45,http://www.pilatesenunimpulso.com/,info@pilatesenunimpulso.com,4.9,119,,"establishment, gym, health, physiotherapist, point_of_interest",40.4227568,-3.666857,,OPERATIONAL,,ChIJOWG1KKUoQg0RKRsMtW6DtxM,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Fitness 2.0,🧘‍♀️ Centro de yoga,"C. Sor Valentina Mirón, 20, 10600 Plasencia, Cáceres, Spain",927 41 91 10,http://www.fitness2000.es/,fitness2000@hotmail.es,4.6,243,,"establishment, gym, health, point_of_interest",40.0319095,-6.0913617,,OPERATIONAL,,ChIJ98me1UkWPg0RhXG3DLQHul0,Cáceres,Extremadura,España,No,1,centro pilates · españa
Gym and Sports Center Lanefit,🧘‍♀️ Centro de yoga,"La llave, Av. de la Industria, 13, Naves 7, 8 y 9. Polígono, 19170 El Casar, Guadalajara, Spain",722 50 46 08,https://lanefit.es/,elenangeluis@gmail.com,4.7,353,,"establishment, gym, health, point_of_interest",40.7046242,-3.4194156,,OPERATIONAL,,ChIJ-dZrvSq2Qw0RGQfbtwQ36Ro,Guadalajara,Castilla-La Mancha,España,Sí,5,centro pilates · españa
23.FIT,🧘‍♀️ Centro de yoga,"C. Cerradilla, Nº 11, 47400 Medina del Campo, Valladolid, Spain",665 28 99 58,https://www.facebook.com/Alvaro.23.fit/,castrolagomiguel@gmail.com,4.7,105,,"establishment, gym, health, point_of_interest",41.3074187,-4.9175077,,OPERATIONAL,,ChIJq-0UYBpRRw0RbTV6TDDXOc4,Valladolid,Castilla y León,España,No,3,centro pilates · españa
Centro Especializado En Fisioterapia Santa Marta De Tormes,🧘‍♀️ Centro de yoga,"Av. Enrique de Sena, 7, 37900 Santa Marta de Tormes, Salamanca, Spain",923 13 31 01,http://www.fisioterapiasantamarta.com/,espefisio.santamarta@gmail.com,4.9,218,,"establishment, gym, health, point_of_interest",40.9495286,-5.6316195,,OPERATIONAL,,ChIJHbHq5M4lPw0RPc9RY7USPGY,Salamanca,Castilla y León,España,Sí,5,centro pilates · españa
| Clínica Fisioterapia y suelo pélvico Salamanca | Julia Rodríguez,🧘‍♀️ Centro de yoga,"Camino de Salamanca, esquina con, C. Azorín, 19, 37193 Cabrerizos, Salamanca, Spain",616 54 37 48,https://fisioterapiajuliarodriguez.es/,fisiojuliarodriguez@gmail.com,5,153,,"establishment, gym, health, physiotherapist, point_of_interest",40.9777294,-5.6114842,,OPERATIONAL,,ChIJ0dCTwtglPw0R-Q1gnwO3XE8,Salamanca,Castilla y León,España,Sí,5,centro pilates · españa
María Varas Fisioterapia y Osteopatía,🧘‍♀️ Centro de pilates,"Calle de los Ovalle, 28, 37004 Salamanca, Spain",675 97 49 92,https://www.mariavarasfisioterapiayosteopatia.es/,mariavarasfisioterapia@gmail.com,5,109,,"establishment, health, point_of_interest",40.971909,-5.6547116,,OPERATIONAL,,ChIJya5TAxgnPw0R8ydrN5KYb70,Salamanca,Castilla y León,España,Sí,5,centro pilates · españa
Gimnasio Forma Salamanca,🧘‍♀️ Centro de yoga,"C. Álvaro Gil, 17, 37006 Salamanca, Spain",923 23 90 05,http://gimnasioformasalamanca.com/,gimnasioformasalamanca@gmail.com,4.4,323,,"establishment, gym, health, point_of_interest",40.9711775,-5.6640775,,OPERATIONAL,,ChIJZ3by1RkmPw0Roijrg_tmTMQ,Salamanca,Castilla y León,España,Sí,5,centro pilates · españa
Gimnasio Kronos,🧘‍♀️ Centro de yoga,"C. Maestro Ávila, 4, 37002 Salamanca, Spain",923 27 10 25,https://www.gimnasiokronos.es/,gymkronos@yahoo.es,4.6,120,,"establishment, gym, health, point_of_interest",40.9655002,-5.6690048,,OPERATIONAL,,ChIJuVjMez4mPw0R07xIyXFn2Pw,Salamanca,Castilla y León,España,No,2,centro pilates · españa
FisioMove,🧘‍♀️ Centro de yoga,"C. Greco, 15, 37004 Salamanca, Spain",696 06 18 90,http://www.fisiomovesalamanca.com/,info@fisiomovesalamanca.com,5,126,,"establishment, gym, health, point_of_interest",40.9724621,-5.6524684,,OPERATIONAL,,ChIJsWaIXicnPw0REibmkVH-Mc0,Salamanca,Castilla y León,España,Sí,5,centro pilates · españa
Gimnasio Kata,🧘‍♀️ Centro de yoga,"P.º de Carmelitas, 79-81, 37002 Salamanca, Spain",923 26 63 88,http://www.gimnasiokata.com/,info@gimnasiokata.com,4.4,261,,"establishment, gym, health, point_of_interest",40.9674333,-5.6680063,,OPERATIONAL,,ChIJD9Y50xcmPw0Rj-m7-fvxccI,Salamanca,Castilla y León,España,Sí,5,centro pilates · españa
Fisiofine Fisioterapia Guadalajara,🧘‍♀️ Centro de yoga,"C. de Rufino Blanco, 6, 19003 Guadalajara, Spain",949 22 20 90,https://fisiofine.com/,info@fisiofine.com,4.9,279,,"establishment, gym, health, physiotherapist, point_of_interest",40.6271678,-3.1668144,,OPERATIONAL,,ChIJR6oVSnerQw0RIMmITQT6IAE,Madrid,Comunidad de Madrid,España,No,1,centro pilates · españa
Jorge Garcia Personal Trainer,🧘‍♀️ Centro de yoga,"C. Zaragoza, 36, 19005 Guadalajara, Spain",646 88 32 76,https://www.jorgegarciapersonaltrainer.com/,jorgegarciapersonaltrainer@gmail.com,4.9,174,,"establishment, gym, health, point_of_interest",40.6366876,-3.1528496,,OPERATIONAL,,ChIJ55vTcJWrQw0RwRDKNshCtgg,Guadalajara,Castilla-La Mancha,España,Sí,4,centro pilates · españa
Physiotherapy Center Biosalud S L,🧘‍♀️ Centro de yoga,"C. Capitán Diego de Urbina, 3, 19002 Guadalajara, Spain",639 18 46 63,http://www.fisioterapiapeinado.com/,jesuspeinadocros@gmail.com,4.9,111,,"establishment, gym, health, physiotherapist, point_of_interest",40.6270458,-3.1608637,,OPERATIONAL,,ChIJszB2h3OrQw0REJEVikOtGpI,Madrid,Comunidad de Madrid,España,No,1,centro pilates · españa
Fisio&well,🧘‍♀️ Centro de pilates,"C. de María Pacheco, 8, 19002 Guadalajara, Spain",696 78 78 28,http://www.fisioandwell.com/,info@fisioandwell.com,5,195,,"establishment, health, point_of_interest",40.6299097,-3.1636545,,OPERATIONAL,,ChIJ5bhUU--rQw0Rb5tfH0rj4Gc,Guadalajara,Castilla-La Mancha,España,Sí,5,centro pilates · españa
Pinar Pilates,🧘‍♀️ Centro de yoga,"C. del Pinar, 8, Salamanca, 28006 Madrid, Spain",611 99 47 29,https://pinarpilates.com/,hola@pinarpilates.com,5,467,,"establishment, gym, health, point_of_interest",40.4374353,-3.6879367,,OPERATIONAL,,ChIJv1dz_BMpQg0RGB3KaWXaUZU,Madrid,Comunidad de Madrid,España,Sí,4,centro pilates · españa
Health & Pilates,🧘‍♀️ Centro de yoga,"Calle de Maldonado, 50, 1ºA, Salamanca, 28006 Madrid, Spain",654 20 75 33,http://saludypilates.com/,contacta@saludypilates.com,4.9,142,,"establishment, gym, health, point_of_interest",40.4334486,-3.6759746,,OPERATIONAL,,ChIJnXgFkbgoQg0RPu4pF7Y5WBc,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Club Pilates Azca,🧘‍♀️ Centro de yoga,"C. del Poeta Joan Maragall, 7, Tetuán, 28020 Madrid, Spain",660 52 28 57,https://www.clubpilates.es/location/azca,azca@clubpilates.es,4.6,126,,"establishment, gym, health, point_of_interest",40.4541709,-3.6926717,,OPERATIONAL,,ChIJlZykvlopQg0RMgA4X4cJIgA,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Xano Pilates & Yoga,🧘‍♀️ Centro de yoga,"Calle de las Delicias, 19, Arganzuela, 28045 Madrid, Spain",666 17 62 84,https://xanopilates.com/,info@xanopilates.com,4.7,109,,"establishment, gym, health, physiotherapist, point_of_interest",40.404185,-3.6930396,,OPERATIONAL,,ChIJQX22Zk0nQg0RUXmpg46Cji8,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
De Novo Pilates - Princesa,🧘‍♀️ Centro de yoga,"C. de la Princesa, 29, C. de Evaristo San Miguel, 2, Moncloa - Aravaca, 28008 Madrid, Spain",656 33 85 28,http://denovopilates.com/,denovopilates@gmail.com,4.9,105,,"establishment, gym, health, point_of_interest",40.4275044,-3.7145666,,OPERATIONAL,,ChIJtUf9mTApQg0R57u3omXhR2Y,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Pilates Soul,🧘‍♀️ Centro de yoga,"Calle del Dr. Castelo, 10 Bis, local a, Retiro, 28009 Madrid, Spain",912 83 94 27,http://pilatessoul.es/,pilatessoul@pilatessoul.es,5,130,,"establishment, gym, health, point_of_interest",40.4203516,-3.6784045,,OPERATIONAL,,ChIJAQBwt6goQg0RwhnZMsVmtmI,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
Studio Pilates Majadahonda,🧘‍♀️ Centro de yoga,"CC Tutti, Calle del Dr Calero, 19, Local 35, 28220 Majadahonda, Madrid, Spain",605 78 71 83,https://pilatesmajadahonda.es/,tpilates@studiopilates.es,4.9,108,,"establishment, gym, health, point_of_interest",40.4742945,-3.8715634,,OPERATIONAL,,ChIJS3vnpI6EQQ0R26Oakzrq8Ss,Madrid,Comunidad de Madrid,España,No,2,centro pilates · españa
